timestamp,elapsed_seconds,attentive_score,drowsy_score,fidgeting_score,prediction,attention_score,raw_line
2026-06-25T15:01:34,213.003,0.031,0.937,0.031,drowsy,3,attentive=0.031 drowsy=0.937 fidgeting=0.031 -> drowsy | attention_score=3
2026-06-25T15:01:35,213.647,0.109,0.637,0.254,drowsy,11,attentive=0.109 drowsy=0.637 fidgeting=0.254 -> drowsy | attention_score=11
2026-06-25T15:01:35,214.291,0.082,0.461,0.461,drowsy,8,attentive=0.082 drowsy=0.461 fidgeting=0.461 -> drowsy | attention_score=8
2026-06-25T15:01:36,214.926,0.055,0.258,0.687,fidgeting,5,attentive=0.055 drowsy=0.258 fidgeting=0.687 -> fidgeting | attention_score=5
2026-06-25T15:01:37,215.578,0.055,0.277,0.668,fidgeting,5,attentive=0.055 drowsy=0.277 fidgeting=0.668 -> fidgeting | attention_score=5
2026-06-25T15:01:37,216.197,0.102,0.391,0.508,fidgeting,10,attentive=0.102 drowsy=0.391 fidgeting=0.508 -> fidgeting | attention_score=10
2026-06-25T15:01:38,216.839,0.098,0.289,0.613,fidgeting,10,attentive=0.098 drowsy=0.289 fidgeting=0.613 -> fidgeting | attention_score=10
2026-06-25T15:01:39,217.471,0.105,0.328,0.566,fidgeting,11,attentive=0.105 drowsy=0.328 fidgeting=0.566 -> fidgeting | attention_score=11
2026-06-25T15:01:39,218.119,0.066,0.578,0.355,drowsy,7,attentive=0.066 drowsy=0.578 fidgeting=0.355 -> drowsy | attention_score=7
2026-06-25T15:01:40,218.768,0.105,0.602,0.293,drowsy,11,attentive=0.105 drowsy=0.602 fidgeting=0.293 -> drowsy | attention_score=11
2026-06-25T15:01:40,219.406,0.23,0.047,0.723,fidgeting,23,attentive=0.230 drowsy=0.047 fidgeting=0.723 -> fidgeting | attention_score=23
2026-06-25T15:01:41,220.052,0.141,0.758,0.102,drowsy,14,attentive=0.141 drowsy=0.758 fidgeting=0.102 -> drowsy | attention_score=14
2026-06-25T15:01:42,220.685,0.035,0.941,0.023,drowsy,4,attentive=0.035 drowsy=0.941 fidgeting=0.023 -> drowsy | attention_score=4
2026-06-25T15:01:42,221.321,0.27,0.297,0.437,fidgeting,27,attentive=0.270 drowsy=0.297 fidgeting=0.437 -> fidgeting | attention_score=27
2026-06-25T15:01:43,221.964,0.219,0.121,0.66,fidgeting,22,attentive=0.219 drowsy=0.121 fidgeting=0.660 -> fidgeting | attention_score=22
2026-06-25T15:01:44,222.606,0.172,0.156,0.672,fidgeting,17,attentive=0.172 drowsy=0.156 fidgeting=0.672 -> fidgeting | attention_score=17
2026-06-25T15:01:44,223.236,0.086,0.211,0.703,fidgeting,9,attentive=0.086 drowsy=0.211 fidgeting=0.703 -> fidgeting | attention_score=9
2026-06-25T15:01:45,223.889,0.117,0.246,0.637,fidgeting,12,attentive=0.117 drowsy=0.246 fidgeting=0.637 -> fidgeting | attention_score=12
2026-06-25T15:01:46,224.528,0.246,0.062,0.695,fidgeting,25,attentive=0.246 drowsy=0.062 fidgeting=0.695 -> fidgeting | attention_score=25
2026-06-25T15:01:46,225.146,0.23,0.059,0.715,fidgeting,23,attentive=0.230 drowsy=0.059 fidgeting=0.715 -> fidgeting | attention_score=23
2026-06-25T15:01:47,225.779,0.129,0.039,0.828,fidgeting,13,attentive=0.129 drowsy=0.039 fidgeting=0.828 -> fidgeting | attention_score=13
2026-06-25T15:01:47,226.376,0.137,0.121,0.742,fidgeting,14,attentive=0.137 drowsy=0.121 fidgeting=0.742 -> fidgeting | attention_score=14
2026-06-25T15:01:48,226.98,0.215,0.195,0.59,fidgeting,21,attentive=0.215 drowsy=0.195 fidgeting=0.590 -> fidgeting | attention_score=21
2026-06-25T15:01:49,227.582,0.133,0.523,0.344,drowsy,13,attentive=0.133 drowsy=0.523 fidgeting=0.344 -> drowsy | attention_score=13
2026-06-25T15:01:49,228.22,0.129,0.465,0.406,drowsy,13,attentive=0.129 drowsy=0.465 fidgeting=0.406 -> drowsy | attention_score=13
2026-06-25T15:01:50,228.888,0.195,0.363,0.441,fidgeting,20,attentive=0.195 drowsy=0.363 fidgeting=0.441 -> fidgeting | attention_score=20
2026-06-25T15:01:51,229.591,0.176,0.297,0.531,fidgeting,18,attentive=0.176 drowsy=0.297 fidgeting=0.531 -> fidgeting | attention_score=18
2026-06-25T15:01:51,230.249,0.187,0.359,0.453,fidgeting,19,attentive=0.187 drowsy=0.359 fidgeting=0.453 -> fidgeting | attention_score=19
2026-06-25T15:01:52,230.892,0.195,0.375,0.43,fidgeting,20,attentive=0.195 drowsy=0.375 fidgeting=0.430 -> fidgeting | attention_score=20
2026-06-25T15:01:53,231.546,0.254,0.156,0.59,fidgeting,25,attentive=0.254 drowsy=0.156 fidgeting=0.590 -> fidgeting | attention_score=25
2026-06-25T15:01:53,232.188,0.277,0.082,0.645,fidgeting,28,attentive=0.277 drowsy=0.082 fidgeting=0.645 -> fidgeting | attention_score=28
2026-06-25T15:01:54,232.835,0.262,0.086,0.652,fidgeting,26,attentive=0.262 drowsy=0.086 fidgeting=0.652 -> fidgeting | attention_score=26
2026-06-25T15:01:55,233.476,0.309,0.121,0.57,fidgeting,31,attentive=0.309 drowsy=0.121 fidgeting=0.570 -> fidgeting | attention_score=31
2026-06-25T15:01:55,234.117,0.117,0.426,0.457,fidgeting,12,attentive=0.117 drowsy=0.426 fidgeting=0.457 -> fidgeting | attention_score=12
2026-06-25T15:01:56,234.762,0.133,0.426,0.441,fidgeting,13,attentive=0.133 drowsy=0.426 fidgeting=0.441 -> fidgeting | attention_score=13
2026-06-25T15:01:56,235.4,0.301,0.07,0.633,fidgeting,30,attentive=0.301 drowsy=0.070 fidgeting=0.633 -> fidgeting | attention_score=30
2026-06-25T15:01:57,236.045,0.309,0.082,0.609,fidgeting,31,attentive=0.309 drowsy=0.082 fidgeting=0.609 -> fidgeting | attention_score=31
2026-06-25T15:01:58,236.678,0.301,0.121,0.578,fidgeting,30,attentive=0.301 drowsy=0.121 fidgeting=0.578 -> fidgeting | attention_score=30
2026-06-25T15:01:58,237.322,0.195,0.437,0.371,drowsy,19,attentive=0.195 drowsy=0.437 fidgeting=0.371 -> drowsy | attention_score=19
2026-06-25T15:01:59,237.966,0.195,0.422,0.383,drowsy,20,attentive=0.195 drowsy=0.422 fidgeting=0.383 -> drowsy | attention_score=20
2026-06-25T15:02:00,238.6,0.238,0.082,0.68,fidgeting,24,attentive=0.238 drowsy=0.082 fidgeting=0.680 -> fidgeting | attention_score=24
2026-06-25T15:02:00,239.246,0.312,0.145,0.543,fidgeting,31,attentive=0.312 drowsy=0.145 fidgeting=0.543 -> fidgeting | attention_score=31
2026-06-25T15:02:01,239.878,0.164,0.129,0.707,fidgeting,16,attentive=0.164 drowsy=0.129 fidgeting=0.707 -> fidgeting | attention_score=16
2026-06-25T15:02:02,240.52,0.113,0.105,0.785,fidgeting,11,attentive=0.113 drowsy=0.105 fidgeting=0.785 -> fidgeting | attention_score=11
2026-06-25T15:02:02,241.167,0.164,0.484,0.352,drowsy,16,attentive=0.164 drowsy=0.484 fidgeting=0.352 -> drowsy | attention_score=16
2026-06-25T15:02:03,241.8,0.102,0.68,0.219,drowsy,10,attentive=0.102 drowsy=0.680 fidgeting=0.219 -> drowsy | attention_score=10
2026-06-25T15:02:03,242.455,0.156,0.387,0.457,fidgeting,16,attentive=0.156 drowsy=0.387 fidgeting=0.457 -> fidgeting | attention_score=16
2026-06-25T15:02:04,243.087,0.098,0.734,0.168,drowsy,10,attentive=0.098 drowsy=0.734 fidgeting=0.168 -> drowsy | attention_score=10
2026-06-25T15:02:05,243.728,0.027,0.945,0.031,drowsy,3,attentive=0.027 drowsy=0.945 fidgeting=0.031 -> drowsy | attention_score=3
2026-06-25T15:02:05,244.367,0.113,0.742,0.145,drowsy,11,attentive=0.113 drowsy=0.742 fidgeting=0.145 -> drowsy | attention_score=11
2026-06-25T15:02:06,245.012,0.031,0.937,0.031,drowsy,3,attentive=0.031 drowsy=0.937 fidgeting=0.031 -> drowsy | attention_score=3
2026-06-25T15:02:07,245.652,0.004,0.988,0.008,drowsy,0,attentive=0.004 drowsy=0.988 fidgeting=0.008 -> drowsy | attention_score=0
2026-06-25T15:02:07,246.281,0.016,0.965,0.02,drowsy,2,attentive=0.016 drowsy=0.965 fidgeting=0.020 -> drowsy | attention_score=2
2026-06-25T15:02:08,246.934,0.121,0.664,0.215,drowsy,12,attentive=0.121 drowsy=0.664 fidgeting=0.215 -> drowsy | attention_score=12
2026-06-25T15:02:09,247.556,0.227,0.129,0.641,fidgeting,23,attentive=0.227 drowsy=0.129 fidgeting=0.641 -> fidgeting | attention_score=23
2026-06-25T15:02:09,248.214,0.121,0.426,0.453,fidgeting,12,attentive=0.121 drowsy=0.426 fidgeting=0.453 -> fidgeting | attention_score=12
2026-06-25T15:02:10,248.847,0.023,0.926,0.051,drowsy,2,attentive=0.023 drowsy=0.926 fidgeting=0.051 -> drowsy | attention_score=2
2026-06-25T15:02:11,249.478,0.117,0.586,0.297,drowsy,12,attentive=0.117 drowsy=0.586 fidgeting=0.297 -> drowsy | attention_score=12
2026-06-25T15:02:11,250.127,0.191,0.211,0.598,fidgeting,19,attentive=0.191 drowsy=0.211 fidgeting=0.598 -> fidgeting | attention_score=19
2026-06-25T15:02:12,250.772,0.141,0.312,0.547,fidgeting,14,attentive=0.141 drowsy=0.312 fidgeting=0.547 -> fidgeting | attention_score=14
2026-06-25T15:02:12,251.402,0.066,0.105,0.832,fidgeting,7,attentive=0.066 drowsy=0.105 fidgeting=0.832 -> fidgeting | attention_score=7
2026-06-25T15:02:13,252.046,0.082,0.277,0.645,fidgeting,8,attentive=0.082 drowsy=0.277 fidgeting=0.645 -> fidgeting | attention_score=8
2026-06-25T15:02:14,252.68,0.184,0.414,0.402,drowsy,18,attentive=0.184 drowsy=0.414 fidgeting=0.402 -> drowsy | attention_score=18
2026-06-25T15:02:14,253.319,0.254,0.094,0.652,fidgeting,25,attentive=0.254 drowsy=0.094 fidgeting=0.652 -> fidgeting | attention_score=25
2026-06-25T15:02:15,253.965,0.277,0.117,0.605,fidgeting,28,attentive=0.277 drowsy=0.117 fidgeting=0.605 -> fidgeting | attention_score=28
2026-06-25T15:02:16,254.599,0.316,0.137,0.547,fidgeting,32,attentive=0.316 drowsy=0.137 fidgeting=0.547 -> fidgeting | attention_score=32
2026-06-25T15:02:16,255.242,0.309,0.098,0.594,fidgeting,31,attentive=0.309 drowsy=0.098 fidgeting=0.594 -> fidgeting | attention_score=31
2026-06-25T15:02:17,255.874,0.27,0.062,0.668,fidgeting,27,attentive=0.270 drowsy=0.062 fidgeting=0.668 -> fidgeting | attention_score=27
2026-06-25T15:02:18,256.528,0.266,0.168,0.562,fidgeting,27,attentive=0.266 drowsy=0.168 fidgeting=0.562 -> fidgeting | attention_score=27
2026-06-25T15:02:18,257.158,0.168,0.223,0.609,fidgeting,17,attentive=0.168 drowsy=0.223 fidgeting=0.609 -> fidgeting | attention_score=17
2026-06-25T15:02:19,257.802,0.164,0.133,0.703,fidgeting,16,attentive=0.164 drowsy=0.133 fidgeting=0.703 -> fidgeting | attention_score=16
2026-06-25T15:02:19,258.438,0.27,0.316,0.414,fidgeting,27,attentive=0.270 drowsy=0.316 fidgeting=0.414 -> fidgeting | attention_score=27
2026-06-25T15:02:20,259.078,0.262,0.27,0.469,fidgeting,26,attentive=0.262 drowsy=0.270 fidgeting=0.469 -> fidgeting | attention_score=26
2026-06-25T15:02:21,259.719,0.199,0.039,0.762,fidgeting,20,attentive=0.199 drowsy=0.039 fidgeting=0.762 -> fidgeting | attention_score=20
2026-06-25T15:02:21,260.361,0.18,0.078,0.746,fidgeting,18,attentive=0.180 drowsy=0.078 fidgeting=0.746 -> fidgeting | attention_score=18
2026-06-25T15:02:22,261.003,0.141,0.051,0.809,fidgeting,14,attentive=0.141 drowsy=0.051 fidgeting=0.809 -> fidgeting | attention_score=14
2026-06-25T15:02:23,261.643,0.262,0.07,0.672,fidgeting,26,attentive=0.262 drowsy=0.070 fidgeting=0.672 -> fidgeting | attention_score=26
2026-06-25T15:02:23,262.29,0.316,0.113,0.57,fidgeting,32,attentive=0.316 drowsy=0.113 fidgeting=0.570 -> fidgeting | attention_score=32
2026-06-25T15:02:24,262.92,0.277,0.074,0.648,fidgeting,28,attentive=0.277 drowsy=0.074 fidgeting=0.648 -> fidgeting | attention_score=28
2026-06-25T15:02:25,263.565,0.277,0.074,0.648,fidgeting,28,attentive=0.277 drowsy=0.074 fidgeting=0.648 -> fidgeting | attention_score=28
2026-06-25T15:02:25,264.189,0.207,0.105,0.687,fidgeting,21,attentive=0.207 drowsy=0.105 fidgeting=0.687 -> fidgeting | attention_score=21
2026-06-25T15:02:26,264.825,0.203,0.082,0.715,fidgeting,20,attentive=0.203 drowsy=0.082 fidgeting=0.715 -> fidgeting | attention_score=20
2026-06-25T15:02:27,265.469,0.273,0.09,0.637,fidgeting,27,attentive=0.273 drowsy=0.090 fidgeting=0.637 -> fidgeting | attention_score=27
2026-06-25T15:02:27,266.129,0.25,0.082,0.664,fidgeting,25,attentive=0.250 drowsy=0.082 fidgeting=0.664 -> fidgeting | attention_score=25
2026-06-25T15:02:28,266.754,0.266,0.078,0.656,fidgeting,27,attentive=0.266 drowsy=0.078 fidgeting=0.656 -> fidgeting | attention_score=27
2026-06-25T15:02:28,267.4,0.305,0.098,0.602,fidgeting,30,attentive=0.305 drowsy=0.098 fidgeting=0.602 -> fidgeting | attention_score=30
2026-06-25T15:02:29,268.043,0.266,0.074,0.66,fidgeting,27,attentive=0.266 drowsy=0.074 fidgeting=0.660 -> fidgeting | attention_score=27
2026-06-25T15:02:30,268.682,0.234,0.055,0.711,fidgeting,23,attentive=0.234 drowsy=0.055 fidgeting=0.711 -> fidgeting | attention_score=23
2026-06-25T15:02:30,269.319,0.27,0.066,0.664,fidgeting,27,attentive=0.270 drowsy=0.066 fidgeting=0.664 -> fidgeting | attention_score=27
2026-06-25T15:02:31,269.963,0.297,0.078,0.625,fidgeting,30,attentive=0.297 drowsy=0.078 fidgeting=0.625 -> fidgeting | attention_score=30
2026-06-25T15:02:32,270.612,0.238,0.066,0.695,fidgeting,24,attentive=0.238 drowsy=0.066 fidgeting=0.695 -> fidgeting | attention_score=24
2026-06-25T15:02:32,271.243,0.211,0.062,0.727,fidgeting,21,attentive=0.211 drowsy=0.062 fidgeting=0.727 -> fidgeting | attention_score=21
2026-06-25T15:02:33,271.885,0.27,0.082,0.648,fidgeting,27,attentive=0.270 drowsy=0.082 fidgeting=0.648 -> fidgeting | attention_score=27
2026-06-25T15:02:34,272.521,0.305,0.098,0.602,fidgeting,30,attentive=0.305 drowsy=0.098 fidgeting=0.602 -> fidgeting | attention_score=30
2026-06-25T15:02:34,273.158,0.281,0.086,0.633,fidgeting,28,attentive=0.281 drowsy=0.086 fidgeting=0.633 -> fidgeting | attention_score=28
2026-06-25T15:02:35,273.8,0.266,0.078,0.656,fidgeting,27,attentive=0.266 drowsy=0.078 fidgeting=0.656 -> fidgeting | attention_score=27
2026-06-25T15:02:35,274.437,0.242,0.07,0.687,fidgeting,24,attentive=0.242 drowsy=0.070 fidgeting=0.687 -> fidgeting | attention_score=24
2026-06-25T15:02:36,275.08,0.246,0.082,0.672,fidgeting,25,attentive=0.246 drowsy=0.082 fidgeting=0.672 -> fidgeting | attention_score=25
2026-06-25T15:02:37,275.719,0.266,0.102,0.637,fidgeting,26,attentive=0.266 drowsy=0.102 fidgeting=0.637 -> fidgeting | attention_score=26
2026-06-25T15:02:37,276.364,0.27,0.078,0.652,fidgeting,27,attentive=0.270 drowsy=0.078 fidgeting=0.652 -> fidgeting | attention_score=27
2026-06-25T15:02:38,276.998,0.254,0.074,0.672,fidgeting,25,attentive=0.254 drowsy=0.074 fidgeting=0.672 -> fidgeting | attention_score=25
2026-06-25T15:02:39,277.648,0.27,0.078,0.652,fidgeting,27,attentive=0.270 drowsy=0.078 fidgeting=0.652 -> fidgeting | attention_score=27
2026-06-25T15:02:39,278.248,0.281,0.086,0.633,fidgeting,28,attentive=0.281 drowsy=0.086 fidgeting=0.633 -> fidgeting | attention_score=28
2026-06-25T15:02:40,278.84,0.238,0.129,0.633,fidgeting,24,attentive=0.238 drowsy=0.129 fidgeting=0.633 -> fidgeting | attention_score=24
2026-06-25T15:02:40,279.442,0.184,0.148,0.668,fidgeting,18,attentive=0.184 drowsy=0.148 fidgeting=0.668 -> fidgeting | attention_score=18
2026-06-25T15:02:41,280.064,0.195,0.223,0.586,fidgeting,19,attentive=0.195 drowsy=0.223 fidgeting=0.586 -> fidgeting | attention_score=19
2026-06-25T15:02:42,280.704,0.148,0.133,0.719,fidgeting,15,attentive=0.148 drowsy=0.133 fidgeting=0.719 -> fidgeting | attention_score=15
2026-06-25T15:02:42,281.415,0.137,0.145,0.719,fidgeting,14,attentive=0.137 drowsy=0.145 fidgeting=0.719 -> fidgeting | attention_score=14
2026-06-25T15:02:43,282.089,0.238,0.148,0.613,fidgeting,24,attentive=0.238 drowsy=0.148 fidgeting=0.613 -> fidgeting | attention_score=24
2026-06-25T15:02:44,282.739,0.172,0.102,0.727,fidgeting,17,attentive=0.172 drowsy=0.102 fidgeting=0.727 -> fidgeting | attention_score=17
2026-06-25T15:02:44,283.376,0.141,0.062,0.797,fidgeting,14,attentive=0.141 drowsy=0.062 fidgeting=0.797 -> fidgeting | attention_score=14
2026-06-25T15:02:45,284.033,0.082,0.051,0.867,fidgeting,8,attentive=0.082 drowsy=0.051 fidgeting=0.867 -> fidgeting | attention_score=8
2026-06-25T15:02:46,284.67,0.117,0.145,0.738,fidgeting,12,attentive=0.117 drowsy=0.145 fidgeting=0.738 -> fidgeting | attention_score=12
2026-06-25T15:02:46,285.324,0.133,0.703,0.164,drowsy,13,attentive=0.133 drowsy=0.703 fidgeting=0.164 -> drowsy | attention_score=13
2026-06-25T15:02:47,285.96,0.113,0.574,0.312,drowsy,11,attentive=0.113 drowsy=0.574 fidgeting=0.312 -> drowsy | attention_score=11
2026-06-25T15:02:48,286.587,0.109,0.25,0.641,fidgeting,11,attentive=0.109 drowsy=0.250 fidgeting=0.641 -> fidgeting | attention_score=11
2026-06-25T15:02:48,287.247,0.148,0.258,0.598,fidgeting,15,attentive=0.148 drowsy=0.258 fidgeting=0.598 -> fidgeting | attention_score=15
2026-06-25T15:02:49,287.886,0.234,0.066,0.703,fidgeting,23,attentive=0.234 drowsy=0.066 fidgeting=0.703 -> fidgeting | attention_score=23
2026-06-25T15:02:50,288.507,0.285,0.066,0.648,fidgeting,29,attentive=0.285 drowsy=0.066 fidgeting=0.648 -> fidgeting | attention_score=29
2026-06-25T15:02:50,289.158,0.141,0.348,0.512,fidgeting,14,attentive=0.141 drowsy=0.348 fidgeting=0.512 -> fidgeting | attention_score=14
2026-06-25T15:02:51,289.807,0.141,0.34,0.52,fidgeting,14,attentive=0.141 drowsy=0.340 fidgeting=0.520 -> fidgeting | attention_score=14
2026-06-25T15:02:51,290.457,0.27,0.121,0.609,fidgeting,27,attentive=0.270 drowsy=0.121 fidgeting=0.609 -> fidgeting | attention_score=27
2026-06-25T15:02:52,291.079,0.273,0.109,0.617,fidgeting,27,attentive=0.273 drowsy=0.109 fidgeting=0.617 -> fidgeting | attention_score=27
2026-06-25T15:02:53,291.728,0.266,0.066,0.664,fidgeting,27,attentive=0.266 drowsy=0.066 fidgeting=0.664 -> fidgeting | attention_score=27
2026-06-25T15:02:53,292.359,0.094,0.113,0.793,fidgeting,9,attentive=0.094 drowsy=0.113 fidgeting=0.793 -> fidgeting | attention_score=9
2026-06-25T15:02:54,293.001,0.109,0.285,0.602,fidgeting,11,attentive=0.109 drowsy=0.285 fidgeting=0.602 -> fidgeting | attention_score=11
2026-06-25T15:02:55,293.643,0.273,0.223,0.504,fidgeting,27,attentive=0.273 drowsy=0.223 fidgeting=0.504 -> fidgeting | attention_score=27
2026-06-25T15:02:55,294.285,0.219,0.047,0.73,fidgeting,22,attentive=0.219 drowsy=0.047 fidgeting=0.730 -> fidgeting | attention_score=22
2026-06-25T15:02:56,294.928,0.141,0.066,0.793,fidgeting,14,attentive=0.141 drowsy=0.066 fidgeting=0.793 -> fidgeting | attention_score=14
2026-06-25T15:02:57,295.567,0.113,0.098,0.789,fidgeting,11,attentive=0.113 drowsy=0.098 fidgeting=0.789 -> fidgeting | attention_score=11
2026-06-25T15:02:57,296.208,0.172,0.289,0.539,fidgeting,17,attentive=0.172 drowsy=0.289 fidgeting=0.539 -> fidgeting | attention_score=17
2026-06-25T15:02:58,296.838,0.203,0.398,0.398,drowsy,20,attentive=0.203 drowsy=0.398 fidgeting=0.398 -> drowsy | attention_score=20
2026-06-25T15:02:59,297.483,0.266,0.273,0.461,fidgeting,27,attentive=0.266 drowsy=0.273 fidgeting=0.461 -> fidgeting | attention_score=27
2026-06-25T15:02:59,298.125,0.152,0.176,0.672,fidgeting,15,attentive=0.152 drowsy=0.176 fidgeting=0.672 -> fidgeting | attention_score=15
2026-06-25T15:03:00,298.753,0.164,0.215,0.621,fidgeting,16,attentive=0.164 drowsy=0.215 fidgeting=0.621 -> fidgeting | attention_score=16
2026-06-25T15:03:00,299.406,0.293,0.199,0.508,fidgeting,29,attentive=0.293 drowsy=0.199 fidgeting=0.508 -> fidgeting | attention_score=29
2026-06-25T15:03:01,300.034,0.32,0.195,0.484,fidgeting,32,attentive=0.320 drowsy=0.195 fidgeting=0.484 -> fidgeting | attention_score=32
